,path,label,split,from_dataset
3750,train/1/Celeb-synthesis__id49_id51_0009.mp4/*.png,1,train,Celeb-DF
3751,train/1/Celeb-synthesis__id31_id4_0007.mp4/*.png,1,train,Celeb-DF
3752,train/1/Celeb-synthesis__id58_id57_0002.mp4/*.png,1,train,Celeb-DF
3753,train/1/Celeb-synthesis__id38_id34_0008.mp4/*.png,1,train,Celeb-DF
3754,train/1/Celeb-synthesis__id35_id26_0007.mp4/*.png,1,train,Celeb-DF
3755,train/1/Celeb-synthesis__id43_id47_0003.mp4/*.png,1,train,Celeb-DF
3756,train/1/Celeb-synthesis__id28_id26_0006.mp4/*.png,1,train,Celeb-DF
3757,train/1/Celeb-synthesis__id38_id34_0001.mp4/*.png,1,train,Celeb-DF
3758,train/1/Celeb-synthesis__id31_id2_0003.mp4/*.png,1,train,Celeb-DF
3759,train/1/Celeb-synthesis__id4_id26_0006.mp4/*.png,1,train,Celeb-DF
3760,train/1/Celeb-synthesis__id3_id30_0009.mp4/*.png,1,train,Celeb-DF
3761,train/1/Celeb-synthesis__id17_id21_0001.mp4/*.png,1,train,Celeb-DF
3762,train/1/Celeb-synthesis__id16_id20_0007.mp4/*.png,1,train,Celeb-DF
3763,train/1/Celeb-synthesis__id21_id25_0002.mp4/*.png,1,train,Celeb-DF
3764,train/1/Celeb-synthesis__id20_id34_0008.mp4/*.png,1,train,Celeb-DF
3765,train/1/Celeb-synthesis__id34_id38_0005.mp4/*.png,1,train,Celeb-DF
3766,train/1/Celeb-synthesis__id37_id23_0008.mp4/*.png,1,train,Celeb-DF
3767,train/1/Celeb-synthesis__id23_id26_0007.mp4/*.png,1,train,Celeb-DF
3768,train/1/Celeb-synthesis__id28_id3_0002.mp4/*.png,1,train,Celeb-DF
3769,train/1/Celeb-synthesis__id27_id20_0004.mp4/*.png,1,train,Celeb-DF
3770,train/1/Celeb-synthesis__id16_id6_0006.mp4/*.png,1,train,Celeb-DF
3771,train/1/Celeb-synthesis__id33_id30_0002.mp4/*.png,1,train,Celeb-DF
3772,train/1/Celeb-synthesis__id35_id1_0002.mp4/*.png,1,train,Celeb-DF
3773,train/1/Celeb-synthesis__id44_id39_0004.mp4/*.png,1,train,Celeb-DF
3774,train/1/Celeb-synthesis__id41_id42_0009.mp4/*.png,1,train,Celeb-DF
3775,train/1/Celeb-synthesis__id4_id6_0000.mp4/*.png,1,train,Celeb-DF
3776,train/1/Celeb-synthesis__id6_id26_0001.mp4/*.png,1,train,Celeb-DF
3777,train/1/Celeb-synthesis__id23_id1_0007.mp4/*.png,1,train,Celeb-DF
3778,train/1/Celeb-synthesis__id16_id2_0001.mp4/*.png,1,train,Celeb-DF
3779,train/1/Celeb-synthesis__id34_id38_0006.mp4/*.png,1,train,Celeb-DF
3780,train/1/Celeb-synthesis__id51_id55_0002.mp4/*.png,1,train,Celeb-DF
3781,train/1/Celeb-synthesis__id16_id3_0009.mp4/*.png,1,train,Celeb-DF
3782,train/1/Celeb-synthesis__id39_id45_0005.mp4/*.png,1,train,Celeb-DF
3783,train/1/Celeb-synthesis__id1_id4_0002.mp4/*.png,1,train,Celeb-DF
3784,train/1/Celeb-synthesis__id23_id38_0001.mp4/*.png,1,train,Celeb-DF
3785,train/1/Celeb-synthesis__id28_id34_0003.mp4/*.png,1,train,Celeb-DF
3786,train/1/Celeb-synthesis__id56_id49_0005.mp4/*.png,1,train,Celeb-DF
3787,train/1/Celeb-synthesis__id28_id27_0000.mp4/*.png,1,train,Celeb-DF
3788,train/1/Celeb-synthesis__id23_id2_0006.mp4/*.png,1,train,Celeb-DF
3789,train/1/Celeb-synthesis__id28_id1_0008.mp4/*.png,1,train,Celeb-DF
3790,train/1/Celeb-synthesis__id39_id44_0006.mp4/*.png,1,train,Celeb-DF
3791,train/1/Celeb-synthesis__id40_id42_0004.mp4/*.png,1,train,Celeb-DF
3792,train/1/Celeb-synthesis__id11_id7_0000.mp4/*.png,1,train,Celeb-DF
3793,train/1/Celeb-synthesis__id53_id57_0008.mp4/*.png,1,train,Celeb-DF
3794,train/1/Celeb-synthesis__id21_id17_0001.mp4/*.png,1,train,Celeb-DF
3795,train/1/Celeb-synthesis__id23_id35_0002.mp4/*.png,1,train,Celeb-DF
3796,train/1/Celeb-synthesis__id28_id21_0006.mp4/*.png,1,train,Celeb-DF
3797,train/1/Celeb-synthesis__id17_id31_0000.mp4/*.png,1,train,Celeb-DF
3798,train/1/Celeb-synthesis__id37_id30_0001.mp4/*.png,1,train,Celeb-DF
3799,train/1/Celeb-synthesis__id53_id52_0002.mp4/*.png,1,train,Celeb-DF
3800,train/1/Celeb-synthesis__id0_id16_0006.mp4/*.png,1,train,Celeb-DF
3801,train/1/Celeb-synthesis__id37_id20_0000.mp4/*.png,1,train,Celeb-DF
3802,train/1/Celeb-synthesis__id17_id28_0002.mp4/*.png,1,train,Celeb-DF
3803,train/1/Celeb-synthesis__id49_id50_0008.mp4/*.png,1,train,Celeb-DF
3804,train/1/Celeb-synthesis__id6_id20_0008.mp4/*.png,1,train,Celeb-DF
3805,train/1/Celeb-synthesis__id57_id53_0000.mp4/*.png,1,train,Celeb-DF
3806,train/1/Celeb-synthesis__id3_id20_0008.mp4/*.png,1,train,Celeb-DF
3807,train/1/Celeb-synthesis__id46_id48_0000.mp4/*.png,1,train,Celeb-DF
3808,train/1/Celeb-synthesis__id21_id27_0005.mp4/*.png,1,train,Celeb-DF
3809,train/1/Celeb-synthesis__id21_id31_0002.mp4/*.png,1,train,Celeb-DF
3810,train/1/Celeb-synthesis__id17_id37_0003.mp4/*.png,1,train,Celeb-DF
3811,train/1/Celeb-synthesis__id2_id20_0009.mp4/*.png,1,train,Celeb-DF
3812,train/1/Celeb-synthesis__id26_id34_0004.mp4/*.png,1,train,Celeb-DF
3813,train/1/Celeb-synthesis__id47_id41_0002.mp4/*.png,1,train,Celeb-DF
3814,train/1/Celeb-synthesis__id0_id1_0000.mp4/*.png,1,train,Celeb-DF
3815,train/1/Celeb-synthesis__id19_id24_0002.mp4/*.png,1,train,Celeb-DF
3816,train/1/Celeb-synthesis__id6_id4_0008.mp4/*.png,1,train,Celeb-DF
3817,train/1/Celeb-synthesis__id44_id47_0000.mp4/*.png,1,train,Celeb-DF
3818,train/1/Celeb-synthesis__id60_id61_0004.mp4/*.png,1,train,Celeb-DF
3819,train/1/Celeb-synthesis__id24_id26_0008.mp4/*.png,1,train,Celeb-DF
3820,train/1/Celeb-synthesis__id6_id3_0008.mp4/*.png,1,train,Celeb-DF
3821,train/1/Celeb-synthesis__id0_id26_0008.mp4/*.png,1,train,Celeb-DF
3822,train/1/Celeb-synthesis__id16_id21_0001.mp4/*.png,1,train,Celeb-DF
3823,train/1/Celeb-synthesis__id21_id31_0007.mp4/*.png,1,train,Celeb-DF
3824,train/1/Celeb-synthesis__id42_id48_0002.mp4/*.png,1,train,Celeb-DF
3825,train/1/Celeb-synthesis__id21_id28_0008.mp4/*.png,1,train,Celeb-DF
3826,train/1/Celeb-synthesis__id49_id53_0001.mp4/*.png,1,train,Celeb-DF
3827,train/1/Celeb-synthesis__id7_id12_0005.mp4/*.png,1,train,Celeb-DF
3828,train/1/Celeb-synthesis__id26_id0_0003.mp4/*.png,1,train,Celeb-DF
3829,train/1/Celeb-synthesis__id23_id4_0007.mp4/*.png,1,train,Celeb-DF
3830,train/1/Celeb-synthesis__id21_id34_0001.mp4/*.png,1,train,Celeb-DF
3831,train/1/Celeb-synthesis__id13_id10_0012.mp4/*.png,1,train,Celeb-DF
3832,train/1/Celeb-synthesis__id29_id21_0009.mp4/*.png,1,train,Celeb-DF
3833,train/1/Celeb-synthesis__id9_id3_0009.mp4/*.png,1,train,Celeb-DF
3834,train/1/Celeb-synthesis__id26_id9_0005.mp4/*.png,1,train,Celeb-DF
3835,train/1/Celeb-synthesis__id4_id21_0006.mp4/*.png,1,train,Celeb-DF
3836,train/1/Celeb-synthesis__id28_id30_0007.mp4/*.png,1,train,Celeb-DF
3837,train/1/Celeb-synthesis__id37_id20_0001.mp4/*.png,1,train,Celeb-DF
3838,train/1/Celeb-synthesis__id48_id42_0008.mp4/*.png,1,train,Celeb-DF
3839,train/1/Celeb-synthesis__id27_id22_0002.mp4/*.png,1,train,Celeb-DF
3840,train/1/Celeb-synthesis__id3_id9_0007.mp4/*.png,1,train,Celeb-DF
3841,train/1/Celeb-synthesis__id53_id58_0007.mp4/*.png,1,train,Celeb-DF
3842,train/1/Celeb-synthesis__id28_id37_0006.mp4/*.png,1,train,Celeb-DF
3843,train/1/Celeb-synthesis__id43_id48_0007.mp4/*.png,1,train,Celeb-DF
3844,train/1/Celeb-synthesis__id56_id50_0002.mp4/*.png,1,train,Celeb-DF
3845,train/1/Celeb-synthesis__id54_id57_0007.mp4/*.png,1,train,Celeb-DF
3846,train/1/Celeb-synthesis__id1_id6_0006.mp4/*.png,1,train,Celeb-DF
3847,train/1/Celeb-synthesis__id1_id6_0001.mp4/*.png,1,train,Celeb-DF
3848,train/1/Celeb-synthesis__id30_id4_0002.mp4/*.png,1,train,Celeb-DF
3849,train/1/Celeb-synthesis__id49_id57_0007.mp4/*.png,1,train,Celeb-DF
3850,train/1/Celeb-synthesis__id31_id33_0003.mp4/*.png,1,train,Celeb-DF
3851,train/1/Celeb-synthesis__id34_id38_0009.mp4/*.png,1,train,Celeb-DF
3852,train/1/Celeb-synthesis__id4_id37_0008.mp4/*.png,1,train,Celeb-DF
3853,train/1/Celeb-synthesis__id24_id27_0004.mp4/*.png,1,train,Celeb-DF
3854,train/1/Celeb-synthesis__id34_id21_0002.mp4/*.png,1,train,Celeb-DF
3855,train/1/Celeb-synthesis__id16_id37_0006.mp4/*.png,1,train,Celeb-DF
3856,train/1/Celeb-synthesis__id16_id28_0003.mp4/*.png,1,train,Celeb-DF
3857,train/1/Celeb-synthesis__id38_id35_0005.mp4/*.png,1,train,Celeb-DF
3858,train/1/Celeb-synthesis__id50_id57_0007.mp4/*.png,1,train,Celeb-DF
3859,train/1/Celeb-synthesis__id23_id9_0008.mp4/*.png,1,train,Celeb-DF
3860,train/1/Celeb-synthesis__id48_id40_0006.mp4/*.png,1,train,Celeb-DF
3861,train/1/Celeb-synthesis__id30_id32_0005.mp4/*.png,1,train,Celeb-DF
3862,train/1/Celeb-synthesis__id30_id20_0009.mp4/*.png,1,train,Celeb-DF
3863,train/1/Celeb-synthesis__id41_id42_0003.mp4/*.png,1,train,Celeb-DF
3864,train/1/Celeb-synthesis__id48_id44_0002.mp4/*.png,1,train,Celeb-DF
3865,train/1/Celeb-synthesis__id16_id1_0004.mp4/*.png,1,train,Celeb-DF
3866,train/1/Celeb-synthesis__id31_id35_0002.mp4/*.png,1,train,Celeb-DF
3867,train/1/Celeb-synthesis__id39_id47_0008.mp4/*.png,1,train,Celeb-DF
3868,train/1/Celeb-synthesis__id23_id19_0009.mp4/*.png,1,train,Celeb-DF
3869,train/1/Celeb-synthesis__id35_id23_0000.mp4/*.png,1,train,Celeb-DF
3870,train/1/Celeb-synthesis__id51_id50_0004.mp4/*.png,1,train,Celeb-DF
3871,train/1/Celeb-synthesis__id55_id51_0002.mp4/*.png,1,train,Celeb-DF
3872,train/1/Celeb-synthesis__id26_id28_0003.mp4/*.png,1,train,Celeb-DF
3873,train/1/Celeb-synthesis__id27_id20_0007.mp4/*.png,1,train,Celeb-DF
3874,train/1/Celeb-synthesis__id20_id30_0001.mp4/*.png,1,train,Celeb-DF
3875,train/1/Celeb-synthesis__id38_id33_0003.mp4/*.png,1,train,Celeb-DF
3876,train/1/Celeb-synthesis__id27_id24_0006.mp4/*.png,1,train,Celeb-DF
3877,train/1/Celeb-synthesis__id16_id17_0012.mp4/*.png,1,train,Celeb-DF
3878,train/1/Celeb-synthesis__id37_id29_0006.mp4/*.png,1,train,Celeb-DF
3879,train/1/Celeb-synthesis__id33_id31_0008.mp4/*.png,1,train,Celeb-DF
3880,train/1/Celeb-synthesis__id39_id44_0003.mp4/*.png,1,train,Celeb-DF
3881,train/1/Celeb-synthesis__id23_id35_0006.mp4/*.png,1,train,Celeb-DF
3882,train/1/Celeb-synthesis__id4_id3_0004.mp4/*.png,1,train,Celeb-DF
3883,train/1/Celeb-synthesis__id21_id24_0008.mp4/*.png,1,train,Celeb-DF
3884,train/1/Celeb-synthesis__id37_id4_0006.mp4/*.png,1,train,Celeb-DF
3885,train/1/Celeb-synthesis__id35_id9_0001.mp4/*.png,1,train,Celeb-DF
3886,train/1/Celeb-synthesis__id39_id46_0007.mp4/*.png,1,train,Celeb-DF
3887,train/1/Celeb-synthesis__id16_id1_0010.mp4/*.png,1,train,Celeb-DF
3888,train/1/Celeb-synthesis__id23_id2_0000.mp4/*.png,1,train,Celeb-DF
3889,train/1/Celeb-synthesis__id28_id26_0001.mp4/*.png,1,train,Celeb-DF
3890,train/1/Celeb-synthesis__id56_id51_0002.mp4/*.png,1,train,Celeb-DF
3891,train/1/Celeb-synthesis__id16_id20_0012.mp4/*.png,1,train,Celeb-DF
3892,train/1/Celeb-synthesis__id28_id35_0000.mp4/*.png,1,train,Celeb-DF
3893,train/1/Celeb-synthesis__id19_id27_0001.mp4/*.png,1,train,Celeb-DF
3894,train/1/Celeb-synthesis__id1_id37_0001.mp4/*.png,1,train,Celeb-DF
3895,train/1/Celeb-synthesis__id2_id9_0003.mp4/*.png,1,train,Celeb-DF
3896,train/1/Celeb-synthesis__id30_id32_0008.mp4/*.png,1,train,Celeb-DF
3897,train/1/Celeb-synthesis__id20_id1_0005.mp4/*.png,1,train,Celeb-DF
3898,train/1/Celeb-synthesis__id31_id3_0005.mp4/*.png,1,train,Celeb-DF
3899,train/1/Celeb-synthesis__id16_id17_0006.mp4/*.png,1,train,Celeb-DF
3900,train/1/Celeb-synthesis__id29_id34_0003.mp4/*.png,1,train,Celeb-DF
3901,train/1/Celeb-synthesis__id32_id35_0004.mp4/*.png,1,train,Celeb-DF
3902,train/1/Celeb-synthesis__id56_id53_0000.mp4/*.png,1,train,Celeb-DF
3903,train/1/Celeb-synthesis__id16_id9_0010.mp4/*.png,1,train,Celeb-DF
3904,train/1/Celeb-synthesis__id2_id0_0009.mp4/*.png,1,train,Celeb-DF
3905,train/1/Celeb-synthesis__id31_id34_0001.mp4/*.png,1,train,Celeb-DF
3906,train/1/Celeb-synthesis__id23_id27_0007.mp4/*.png,1,train,Celeb-DF
3907,train/1/Celeb-synthesis__id17_id9_0002.mp4/*.png,1,train,Celeb-DF
3908,train/1/Celeb-synthesis__id35_id16_0009.mp4/*.png,1,train,Celeb-DF
3909,train/1/Celeb-synthesis__id29_id21_0004.mp4/*.png,1,train,Celeb-DF
3910,train/1/Celeb-synthesis__id45_id41_0006.mp4/*.png,1,train,Celeb-DF
3911,train/1/Celeb-synthesis__id30_id4_0008.mp4/*.png,1,train,Celeb-DF
3912,train/1/Celeb-synthesis__id55_id57_0001.mp4/*.png,1,train,Celeb-DF
3913,train/1/Celeb-synthesis__id32_id30_0002.mp4/*.png,1,train,Celeb-DF
3914,train/1/Celeb-synthesis__id16_id21_0004.mp4/*.png,1,train,Celeb-DF
3915,train/1/Celeb-synthesis__id53_id51_0008.mp4/*.png,1,train,Celeb-DF
3916,train/1/Celeb-synthesis__id9_id0_0009.mp4/*.png,1,train,Celeb-DF
3917,train/1/Celeb-synthesis__id31_id34_0000.mp4/*.png,1,train,Celeb-DF
3918,train/1/Celeb-synthesis__id43_id39_0004.mp4/*.png,1,train,Celeb-DF
3919,train/1/Celeb-synthesis__id24_id20_0009.mp4/*.png,1,train,Celeb-DF
3920,train/1/Celeb-synthesis__id3_id4_0001.mp4/*.png,1,train,Celeb-DF
3921,train/1/Celeb-synthesis__id29_id38_0001.mp4/*.png,1,train,Celeb-DF
3922,train/1/Celeb-synthesis__id23_id16_0005.mp4/*.png,1,train,Celeb-DF
3923,train/1/Celeb-synthesis__id51_id54_0008.mp4/*.png,1,train,Celeb-DF
3924,train/1/Celeb-synthesis__id24_id22_0009.mp4/*.png,1,train,Celeb-DF
3925,train/1/Celeb-synthesis__id32_id28_0005.mp4/*.png,1,train,Celeb-DF
3926,train/1/Celeb-synthesis__id32_id31_0006.mp4/*.png,1,train,Celeb-DF
3927,train/1/Celeb-synthesis__id0_id2_0000.mp4/*.png,1,train,Celeb-DF
3928,train/1/Celeb-synthesis__id53_id56_0000.mp4/*.png,1,train,Celeb-DF
3929,train/1/Celeb-synthesis__id23_id33_0003.mp4/*.png,1,train,Celeb-DF
3930,train/1/Celeb-synthesis__id30_id3_0008.mp4/*.png,1,train,Celeb-DF
3931,train/1/Celeb-synthesis__id51_id56_0001.mp4/*.png,1,train,Celeb-DF
3932,train/1/Celeb-synthesis__id23_id34_0002.mp4/*.png,1,train,Celeb-DF
3933,train/1/Celeb-synthesis__id21_id34_0002.mp4/*.png,1,train,Celeb-DF
3934,train/1/Celeb-synthesis__id20_id9_0007.mp4/*.png,1,train,Celeb-DF
3935,train/1/Celeb-synthesis__id31_id35_0001.mp4/*.png,1,train,Celeb-DF
3936,train/1/Celeb-synthesis__id6_id9_0005.mp4/*.png,1,train,Celeb-DF
3937,train/1/Celeb-synthesis__id26_id28_0004.mp4/*.png,1,train,Celeb-DF
3938,train/1/Celeb-synthesis__id41_id42_0001.mp4/*.png,1,train,Celeb-DF
3939,train/1/Celeb-synthesis__id20_id3_0001.mp4/*.png,1,train,Celeb-DF
3940,train/1/Celeb-synthesis__id16_id31_0003.mp4/*.png,1,train,Celeb-DF
3941,train/1/Celeb-synthesis__id34_id32_0002.mp4/*.png,1,train,Celeb-DF
3942,train/1/Celeb-synthesis__id16_id26_0009.mp4/*.png,1,train,Celeb-DF
3943,train/1/Celeb-synthesis__id2_id26_0004.mp4/*.png,1,train,Celeb-DF
3944,train/1/Celeb-synthesis__id6_id28_0001.mp4/*.png,1,train,Celeb-DF
3945,train/1/Celeb-synthesis__id28_id31_0008.mp4/*.png,1,train,Celeb-DF
3946,train/1/Celeb-synthesis__id37_id28_0003.mp4/*.png,1,train,Celeb-DF
3947,train/1/Celeb-synthesis__id35_id30_0007.mp4/*.png,1,train,Celeb-DF
3948,train/1/Celeb-synthesis__id8_id3_0003.mp4/*.png,1,train,Celeb-DF
3949,train/1/Celeb-synthesis__id23_id9_0006.mp4/*.png,1,train,Celeb-DF
3950,train/1/Celeb-synthesis__id38_id30_0008.mp4/*.png,1,train,Celeb-DF
3951,train/1/Celeb-synthesis__id57_id52_0003.mp4/*.png,1,train,Celeb-DF
3952,train/1/Celeb-synthesis__id23_id34_0005.mp4/*.png,1,train,Celeb-DF
3953,train/1/Celeb-synthesis__id9_id6_0008.mp4/*.png,1,train,Celeb-DF
3954,train/1/Celeb-synthesis__id41_id44_0002.mp4/*.png,1,train,Celeb-DF
3955,train/1/Celeb-synthesis__id31_id9_0002.mp4/*.png,1,train,Celeb-DF
3956,train/1/Celeb-synthesis__id2_id4_0000.mp4/*.png,1,train,Celeb-DF
3957,train/1/Celeb-synthesis__id35_id38_0008.mp4/*.png,1,train,Celeb-DF
3958,train/1/Celeb-synthesis__id28_id21_0007.mp4/*.png,1,train,Celeb-DF
3959,train/1/Celeb-synthesis__id7_id10_0001.mp4/*.png,1,train,Celeb-DF
3960,train/1/Celeb-synthesis__id16_id6_0001.mp4/*.png,1,train,Celeb-DF
3961,train/1/Celeb-synthesis__id26_id19_0000.mp4/*.png,1,train,Celeb-DF
3962,train/1/Celeb-synthesis__id23_id6_0006.mp4/*.png,1,train,Celeb-DF
3963,train/1/Celeb-synthesis__id50_id53_0002.mp4/*.png,1,train,Celeb-DF
3964,train/1/Celeb-synthesis__id0_id2_0008.mp4/*.png,1,train,Celeb-DF
3965,train/1/Celeb-synthesis__id17_id30_0007.mp4/*.png,1,train,Celeb-DF
3966,train/1/Celeb-synthesis__id47_id42_0002.mp4/*.png,1,train,Celeb-DF
3967,train/1/Celeb-synthesis__id31_id29_0003.mp4/*.png,1,train,Celeb-DF
3968,train/1/Celeb-synthesis__id28_id9_0005.mp4/*.png,1,train,Celeb-DF
3969,train/1/Celeb-synthesis__id51_id57_0008.mp4/*.png,1,train,Celeb-DF
3970,train/1/Celeb-synthesis__id32_id20_0008.mp4/*.png,1,train,Celeb-DF
3971,train/1/Celeb-synthesis__id34_id26_0003.mp4/*.png,1,train,Celeb-DF
3972,train/1/Celeb-synthesis__id33_id29_0005.mp4/*.png,1,train,Celeb-DF
3973,train/1/Celeb-synthesis__id52_id49_0001.mp4/*.png,1,train,Celeb-DF
3974,train/1/Celeb-synthesis__id7_id13_0006.mp4/*.png,1,train,Celeb-DF
3975,train/1/Celeb-synthesis__id52_id53_0007.mp4/*.png,1,train,Celeb-DF
3976,train/1/Celeb-synthesis__id5_id61_0001.mp4/*.png,1,train,Celeb-DF
3977,train/1/Celeb-synthesis__id21_id38_0009.mp4/*.png,1,train,Celeb-DF
3978,train/1/Celeb-synthesis__id48_id41_0007.mp4/*.png,1,train,Celeb-DF
3979,train/1/Celeb-synthesis__id1_id37_0002.mp4/*.png,1,train,Celeb-DF
3980,train/1/Celeb-synthesis__id0_id26_0004.mp4/*.png,1,train,Celeb-DF
3981,train/1/Celeb-synthesis__id21_id24_0000.mp4/*.png,1,train,Celeb-DF
3982,train/1/Celeb-synthesis__id41_id46_0008.mp4/*.png,1,train,Celeb-DF
3983,train/1/Celeb-synthesis__id43_id41_0007.mp4/*.png,1,train,Celeb-DF
3984,train/1/Celeb-synthesis__id21_id37_0000.mp4/*.png,1,train,Celeb-DF
3985,train/1/Celeb-synthesis__id47_id45_0001.mp4/*.png,1,train,Celeb-DF
3986,train/1/Celeb-synthesis__id54_id58_0004.mp4/*.png,1,train,Celeb-DF
3987,train/1/Celeb-synthesis__id23_id30_0003.mp4/*.png,1,train,Celeb-DF
3988,train/1/Celeb-synthesis__id38_id37_0004.mp4/*.png,1,train,Celeb-DF
3989,train/1/Celeb-synthesis__id52_id56_0001.mp4/*.png,1,train,Celeb-DF
3990,train/1/Celeb-synthesis__id22_id24_0006.mp4/*.png,1,train,Celeb-DF
3991,train/1/Celeb-synthesis__id40_id48_0009.mp4/*.png,1,train,Celeb-DF
3992,train/1/Celeb-synthesis__id28_id29_0003.mp4/*.png,1,train,Celeb-DF
3993,train/1/Celeb-synthesis__id6_id1_0001.mp4/*.png,1,train,Celeb-DF
3994,train/1/Celeb-synthesis__id16_id6_0005.mp4/*.png,1,train,Celeb-DF
3995,train/1/Celeb-synthesis__id48_id39_0004.mp4/*.png,1,train,Celeb-DF
3996,train/1/Celeb-synthesis__id60_id5_0002.mp4/*.png,1,train,Celeb-DF
3997,train/1/Celeb-synthesis__id1_id35_0001.mp4/*.png,1,train,Celeb-DF
3998,train/1/Celeb-synthesis__id1_id2_0001.mp4/*.png,1,train,Celeb-DF
3999,train/1/Celeb-synthesis__id37_id38_0009.mp4/*.png,1,train,Celeb-DF
4000,train/1/Celeb-synthesis__id25_id21_0002.mp4/*.png,1,train,Celeb-DF
4001,train/1/Celeb-synthesis__id27_id28_0002.mp4/*.png,1,train,Celeb-DF
4002,train/1/Celeb-synthesis__id22_id26_0009.mp4/*.png,1,train,Celeb-DF
4003,train/1/Celeb-synthesis__id35_id34_0004.mp4/*.png,1,train,Celeb-DF
4004,train/1/Celeb-synthesis__id34_id32_0009.mp4/*.png,1,train,Celeb-DF
4005,train/1/Celeb-synthesis__id21_id33_0006.mp4/*.png,1,train,Celeb-DF
4006,train/1/Celeb-synthesis__id30_id33_0000.mp4/*.png,1,train,Celeb-DF
4007,train/1/Celeb-synthesis__id16_id37_0002.mp4/*.png,1,train,Celeb-DF
4008,train/1/Celeb-synthesis__id11_id7_0010.mp4/*.png,1,train,Celeb-DF
4009,train/1/Celeb-synthesis__id26_id21_0000.mp4/*.png,1,train,Celeb-DF
4010,train/1/Celeb-synthesis__id17_id31_0001.mp4/*.png,1,train,Celeb-DF
4011,train/1/Celeb-synthesis__id30_id23_0003.mp4/*.png,1,train,Celeb-DF
4012,train/1/Celeb-synthesis__id56_id50_0003.mp4/*.png,1,train,Celeb-DF
4013,train/1/Celeb-synthesis__id48_id47_0001.mp4/*.png,1,train,Celeb-DF
4014,train/1/Celeb-synthesis__id2_id28_0009.mp4/*.png,1,train,Celeb-DF
4015,train/1/Celeb-synthesis__id23_id22_0006.mp4/*.png,1,train,Celeb-DF
4016,train/1/Celeb-synthesis__id1_id20_0005.mp4/*.png,1,train,Celeb-DF
4017,train/1/Celeb-synthesis__id2_id1_0000.mp4/*.png,1,train,Celeb-DF
4018,train/1/Celeb-synthesis__id29_id37_0000.mp4/*.png,1,train,Celeb-DF
4019,train/1/Celeb-synthesis__id3_id30_0002.mp4/*.png,1,train,Celeb-DF
4020,train/1/Celeb-synthesis__id6_id4_0001.mp4/*.png,1,train,Celeb-DF
4021,train/1/Celeb-synthesis__id48_id47_0005.mp4/*.png,1,train,Celeb-DF
4022,train/1/Celeb-synthesis__id31_id28_0004.mp4/*.png,1,train,Celeb-DF
4023,train/1/Celeb-synthesis__id20_id2_0008.mp4/*.png,1,train,Celeb-DF
4024,train/1/Celeb-synthesis__id20_id22_0006.mp4/*.png,1,train,Celeb-DF
4025,train/1/Celeb-synthesis__id38_id21_0004.mp4/*.png,1,train,Celeb-DF
4026,train/1/Celeb-synthesis__id37_id30_0002.mp4/*.png,1,train,Celeb-DF
4027,train/1/Celeb-synthesis__id37_id34_0002.mp4/*.png,1,train,Celeb-DF
4028,train/1/Celeb-synthesis__id39_id42_0000.mp4/*.png,1,train,Celeb-DF
4029,train/1/Celeb-synthesis__id50_id54_0001.mp4/*.png,1,train,Celeb-DF
4030,train/1/Celeb-synthesis__id6_id2_0006.mp4/*.png,1,train,Celeb-DF
4031,train/1/Celeb-synthesis__id28_id31_0006.mp4/*.png,1,train,Celeb-DF
4032,train/1/Celeb-synthesis__id0_id21_0001.mp4/*.png,1,train,Celeb-DF
4033,train/1/Celeb-synthesis__id44_id45_0000.mp4/*.png,1,train,Celeb-DF
4034,train/1/Celeb-synthesis__id16_id0_0009.mp4/*.png,1,train,Celeb-DF
4035,train/1/Celeb-synthesis__id30_id16_0000.mp4/*.png,1,train,Celeb-DF
4036,train/1/Celeb-synthesis__id34_id35_0003.mp4/*.png,1,train,Celeb-DF
4037,train/1/Celeb-synthesis__id33_id32_0002.mp4/*.png,1,train,Celeb-DF
4038,train/1/Celeb-synthesis__id22_id28_0005.mp4/*.png,1,train,Celeb-DF
4039,train/1/Celeb-synthesis__id53_id55_0009.mp4/*.png,1,train,Celeb-DF
4040,train/1/Celeb-synthesis__id39_id42_0002.mp4/*.png,1,train,Celeb-DF
4041,train/1/Celeb-synthesis__id54_id49_0004.mp4/*.png,1,train,Celeb-DF
4042,train/1/Celeb-synthesis__id40_id47_0004.mp4/*.png,1,train,Celeb-DF
4043,train/1/Celeb-synthesis__id33_id38_0006.mp4/*.png,1,train,Celeb-DF
4044,train/1/Celeb-synthesis__id16_id2_0011.mp4/*.png,1,train,Celeb-DF
4045,train/1/Celeb-synthesis__id33_id20_0003.mp4/*.png,1,train,Celeb-DF
4046,train/1/Celeb-synthesis__id47_id41_0001.mp4/*.png,1,train,Celeb-DF
4047,train/1/Celeb-synthesis__id17_id26_0001.mp4/*.png,1,train,Celeb-DF
4048,train/1/Celeb-synthesis__id32_id37_0005.mp4/*.png,1,train,Celeb-DF
4049,train/1/Celeb-synthesis__id1_id17_0000.mp4/*.png,1,train,Celeb-DF
4050,train/1/Celeb-synthesis__id56_id54_0003.mp4/*.png,1,train,Celeb-DF
4051,train/1/Celeb-synthesis__id17_id0_0005.mp4/*.png,1,train,Celeb-DF
4052,train/1/Celeb-synthesis__id37_id26_0001.mp4/*.png,1,train,Celeb-DF
4053,train/1/Celeb-synthesis__id46_id44_0001.mp4/*.png,1,train,Celeb-DF
